_id,name,scheduleTime,time,shift,activityOrder,records[0],records[1],records[2],records[3],records[4],records[5],records[6],_class
67120df277c2145c2da8af02,Payment File Generation 10.00 PM,,Fri Oct 18 12:57:46 IST 2024,Night-Weekday-Holiday,20,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570e6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571bd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9623""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96fa""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97d1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98a8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fd0""}}",com.ncinga.backend.documents.Activities
67120df377c2145c2da8af06,Start COB Process & update whatsapp group,,Fri Oct 18 12:57:47 IST 2024,Night-Weekday-Holiday,21,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570e7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571be""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9624""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96fb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97d2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98a9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fd1""}}",com.ncinga.backend.documents.Activities
67120df477c2145c2da8af08,PCM  BEOD  (12:05 AM),,Fri Oct 18 12:57:48 IST 2024,Night-Weekday-Holiday,22,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570e8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571bf""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9625""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96fc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97d3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98aa""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fd2""}}",com.ncinga.backend.documents.Activities
67120df477c2145c2da8af09,Monitor CMS EOD,,Fri Oct 18 12:57:48 IST 2024,Night-Weekday-Holiday,23,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570e9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571c0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9626""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96fd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97d4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98ab""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fd3""}}",com.ncinga.backend.documents.Activities
671a097b590e42511112fe82,ATM  Backup (03.00AM),,Thu Oct 24 14:16:51 IST 2024,Night-Weekday-Holiday,24,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570ea""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571c1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9627""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96fe""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97d5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98ac""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fd4""}}",com.ncinga.backend.documents.Activities
67120df577c2145c2da8af0d,T24 - Node by Node Restart after COB,,Fri Oct 18 12:57:49 IST 2024,Night-Weekday-Holiday,25,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570eb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571c2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9628""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96ff""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97d6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98ad""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fd5""}}",com.ncinga.backend.documents.Activities
67120df577c2145c2da8af0e,Production Queue Monitoring,,Fri Oct 18 12:57:49 IST 2024,Night-Weekday-Holiday,26,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570ec""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571c3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9629""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9700""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97d7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98ae""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fd6""}}",com.ncinga.backend.documents.Activities
67120df577c2145c2da8af0f,T24 Presentation and TCIB servers restart (while app server 1 & 2 starting),,Fri Oct 18 12:57:49 IST 2024,Night-Weekday-Holiday,27,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570ed""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571c4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e962a""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9701""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97d8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98af""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fd7""}}",com.ncinga.backend.documents.Activities
67120df677c2145c2da8af11,BNK/INTEGRATION.SERVICE check and kill ( This should be after the app server restart),,Fri Oct 18 12:57:50 IST 2024,Night-Weekday-Holiday,28,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570ee""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571c5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e962b""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9702""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97d9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98b0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fd8""}}",com.ncinga.backend.documents.Activities
67120df677c2145c2da8af12,BNK/DW export after COB and app server restart,,Fri Oct 18 12:57:50 IST 2024,Night-Weekday-Holiday,29,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570ef""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571c6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e962c""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9703""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97da""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98b1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fd9""}}",com.ncinga.backend.documents.Activities
67120df677c2145c2da8af13,Treasury Day Start (Before 4.30 AM) (only putty service) Sunday and Weekday holiday only,,Fri Oct 18 12:57:50 IST 2024,Night-Weekday-Holiday,30,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570f0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571c7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e962d""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9704""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97db""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98b2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fda""}}",com.ncinga.backend.documents.Activities
67120df777c2145c2da8af14,Swift  Day Start (4 AM - 5 AM) ( before 6.30 AM) Sunday and Weekday holiday only,,Fri Oct 18 12:57:51 IST 2024,Night-Weekday-Holiday,31,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570f1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571c8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e962e""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9705""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97dc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98b3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fdb""}}",com.ncinga.backend.documents.Activities
67120df777c2145c2da8af15,Kill All Limo Processes before TRS BEOD Sunday and Weekday holiday only,,Fri Oct 18 12:57:51 IST 2024,Night-Weekday-Holiday,32,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570f2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571c9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e962f""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9706""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97dd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98b4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fdc""}}",com.ncinga.backend.documents.Activities
67120df777c2145c2da8af16,Run DFCGL  (Total 7 Reports)   at Start of Day,,Fri Oct 18 12:57:51 IST 2024,Night-Weekday-Holiday,33,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570f3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571ca""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9630""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9707""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97de""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98b5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fdd""}}",com.ncinga.backend.documents.Activities
671b30cbbaa2196a34de1d26,World Check File upload (04.30AM - 06.00AM),,Fri Oct 25 11:16:51 IST 2024,Night-Weekday-Holiday,34,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570f4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571cb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9631""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9708""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97df""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98b6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fde""}}",com.ncinga.backend.documents.Activities
67120df777c2145c2da8af17,Balance Mismatch Report,,Fri Oct 18 12:57:51 IST 2024,Night-Weekday-Holiday,35,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570f5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571cc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9632""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9709""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97e0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98b7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fdf""}}",com.ncinga.backend.documents.Activities
67120df877c2145c2da8af1b,EOD-EXCEPTIONAL-TRANSACTION Report,,Fri Oct 18 12:57:52 IST 2024,Night-Weekday-Holiday,36,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570f6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571cd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9633""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e970a""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97e1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98b8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fe0""}}",com.ncinga.backend.documents.Activities
67120df877c2145c2da8af18,After CMS EOD - CMS Merchant Payment file,,Fri Oct 18 12:57:52 IST 2024,Night-Weekday-Holiday,37,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570f7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571ce""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9634""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e970b""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97e2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98b9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fe1""}}",com.ncinga.backend.documents.Activities
67120df877c2145c2da8af19,After CMS EOD - CMS Statement Text File,,Fri Oct 18 12:57:52 IST 2024,Night-Weekday-Holiday,38,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570f8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571cf""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9635""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e970c""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97e3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98ba""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fe2""}}",com.ncinga.backend.documents.Activities
67120df877c2145c2da8af1a,After CMS EOD - GL RB36 ,,Fri Oct 18 12:57:52 IST 2024,Night-Weekday-Holiday,39,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570f9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571d0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9636""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e970d""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97e4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98bb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fe3""}}",com.ncinga.backend.documents.Activities
67120df977c2145c2da8af1d,After CMS EOD - Master Card Outgoing File/ Mastercard Query IPM (After 05.00AM),,Fri Oct 18 12:57:53 IST 2024,Night-Weekday-Holiday,40,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570fa""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571d1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9637""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e970e""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97e5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98bc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fe4""}}",com.ncinga.backend.documents.Activities
67120df977c2145c2da8af1c,After CMS EOD - VISA Outgoing File Upload / WF Bkp Check (06.00AM),,Fri Oct 18 12:57:53 IST 2024,Night-Weekday-Holiday,41,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570fb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571d2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9638""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e970f""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97e6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98bd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fe5""}}",com.ncinga.backend.documents.Activities
671b3d5bbaa2196a34de1dfd,After CMS EOD - Visa Incoming File Download (04.30PM),,Fri Oct 25 12:10:27 IST 2024,Night-Weekday-Holiday,42,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570fc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571d3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9639""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9710""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97e7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98be""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fe6""}}",com.ncinga.backend.documents.Activities
67120df977c2145c2da8af1e,After CMS EOD - CUP outgoing File (Union Pay),,Fri Oct 18 12:57:53 IST 2024,Night-Weekday-Holiday,43,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570fd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571d4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e963a""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9711""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97e8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98bf""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fe7""}}",com.ncinga.backend.documents.Activities
67120df977c2145c2da8af1f,After CMS EOD - CUP Incomming File (Union Pay),,Fri Oct 18 12:57:53 IST 2024,Night-Weekday-Holiday,44,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570fe""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571d5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e963b""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9712""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97e9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98c0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fe8""}}",com.ncinga.backend.documents.Activities
67120dfa77c2145c2da8af20,After CMS EOD - CMS EOD dashboard check,,Fri Oct 18 12:57:54 IST 2024,Night-Weekday-Holiday,45,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570ff""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571d6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e963c""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9713""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97ea""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98c1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fe9""}}",com.ncinga.backend.documents.Activities
67120dfa77c2145c2da8af21,Clearing File upload (6 AM - 7 AM ) /t24share/TPHSharedFolder/LKCITSInput Sunday and Weekday holiday only,,Fri Oct 18 12:57:54 IST 2024,Night-Weekday-Holiday,46,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca57100""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571d7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e963d""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9714""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97eb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98c2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fea""}}",com.ncinga.backend.documents.Activities
671a097c590e42511112fe84,Check the Status of Leasing EOD,,Thu Oct 24 14:16:52 IST 2024,Night-Weekend-Holiday,1,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca57101""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571d8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e963e""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9715""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97ec""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98c3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27feb""}}",com.ncinga.backend.documents.Activities
67120dfc77c2145c2da8af2b,Process Autopay SI File (Only after CMS EOD Completion) -8 PM,,Fri Oct 18 12:57:56 IST 2024,Night-Weekend-Holiday,2,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca57102""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571d9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e963f""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9716""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97ed""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98c4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fec""}}",com.ncinga.backend.documents.Activities
67120dfd77c2145c2da8af2d,PCM EOD 9.30 PM ,,Fri Oct 18 12:57:57 IST 2024,Night-Weekend-Holiday,3,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca57103""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571da""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9640""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9717""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97ee""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98c5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fed""}}",com.ncinga.backend.documents.Activities
67120dfc77c2145c2da8af28,Download Mastercards for SUB-EOD 1,,Fri Oct 18 12:57:56 IST 2024,Night-Weekend-Holiday,4,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca57104""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571db""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9641""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9718""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97ef""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98c6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fee""}}",com.ncinga.backend.documents.Activities
67120dfc77c2145c2da8af29,Start 1st CMS SUB-EOD at 10.30 PM,,Fri Oct 18 12:57:56 IST 2024,Night-Weekend-Holiday,5,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca57105""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571dc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9642""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e9719""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97f0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98c7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fef""}}",com.ncinga.backend.documents.Activities
67120dfd77c2145c2da8af2e,Remaining Mastercard Files (11.50 PM),,Fri Oct 18 12:57:57 IST 2024,Night-Weekend-Holiday,6,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca57106""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571dd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9643""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e971a""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97f1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98c8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27ff0""}}",com.ncinga.backend.documents.Activities
67120dfd77c2145c2da8af2f,Payment File  (12.00 AM),,Fri Oct 18 12:57:57 IST 2024,Night-Weekend-Holiday,7,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca57107""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571de""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9644""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e971b""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97f2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98c9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27ff1""}}",com.ncinga.backend.documents.Activities
67120dfe77c2145c2da8af30,CMS BACKUP Delete BACNEND/ONLINE/CEFT,,Fri Oct 18 12:57:58 IST 2024,Night-Weekend-Holiday,8,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca57108""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca571df""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9645""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e971c""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97f3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e98ca""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27ff2""}}",com.ncinga.backend.documents.Activities
